OrderID,OrderDate,Region,Category,Product,CustomerSegment,Quantity,UnitPrice,Discount,Sales,Profit
ORD-11892,2024-06-09,West,Furniture,Lamp,Consumer,4,236.99,0.05,900.56,71.42
ORD-11893,2024-09-03,West,Electronics,Laptop,Consumer,1,662.28,0.05,629.17,155.05
ORD-11894,2024-08-19,South,Office Supplies,Folder,Home Office,5,46.23,0.0,231.15,14.43
ORD-11895,2023-10-24,East,Electronics,Headphones,Corporate,4,1142.99,0.1,4114.76,929.45
ORD-11896,2024-06-22,East,Office Supplies,Notebook,Consumer,5,45.5,0.15,193.38,65.13
ORD-11897,2023-02-01,East,Electronics,Laptop,Home Office,9,106.22,0.0,955.98,96.28
ORD-11898,2023-05-23,North,Office Supplies,Folder,Consumer,6,51.15,0.15,260.86,73.42
ORD-11899,2023-09-30,North,Furniture,Desk,Consumer,6,503.37,0.0,3020.22,774.46
ORD-11900,2024-02-25,South,Electronics,Headphones,Home Office,6,535.22,0.05,3050.75,872.1
ORD-11901,2023-04-07,South,Office Supplies,Folder,Home Office,9,53.45,0.0,481.05,161.57
ORD-11902,2024-11-09,North,Office Supplies,Printer Paper,Home Office,8,30.54,0.05,232.1,77.52
ORD-11903,2023-06-16,South,Office Supplies,Printer Paper,Corporate,5,23.73,0.1,106.79,32.09
ORD-11904,2024-03-10,East,Electronics,Monitor,Home Office,9,861.4,0.1,6977.34,362.49
ORD-11905,2023-12-29,North,Electronics,Laptop,Corporate,9,710.99,0.05,6078.96,987.72
ORD-11906,2023-12-22,East,Furniture,Lamp,Consumer,1,796.41,0.0,796.41,56.84
ORD-11907,2023-03-07,West,Electronics,Laptop,Corporate,9,236.97,0.0,2132.73,593.71
ORD-11908,2024-06-17,North,Furniture,Lamp,Corporate,6,364.63,0.05,2078.39,332.46
ORD-11909,2024-10-28,West,Electronics,Keyboard,Home Office,7,789.98,0.2,4423.89,1175.86
ORD-11910,2023-01-21,South,Furniture,Bookshelf,Consumer,1,55.01,0.0,55.01,6.77
ORD-11911,2023-08-13,South,Furniture,Lamp,Consumer,9,238.66,0.1,1933.15,593.95
ORD-11912,2024-08-20,East,Electronics,Smartphone,Home Office,8,413.13,0.1,2974.54,301.71
ORD-11913,2024-04-16,South,Furniture,Bookshelf,Consumer,1,142.45,0.15,121.08,6.61
ORD-11914,2023-05-17,North,Furniture,Bookshelf,Consumer,7,420.51,0.0,2943.57,981.64
ORD-11915,2023-02-19,South,Office Supplies,Pen Set,Corporate,8,43.87,0.0,350.96,34.31
ORD-11916,2024-07-22,South,Furniture,Lamp,Consumer,5,770.05,0.0,3850.25,523.51
ORD-11917,2023-10-18,North,Office Supplies,Pen Set,Consumer,5,56.27,0.2,225.08,49.61
ORD-11918,2024-04-11,North,Electronics,Headphones,Consumer,5,946.11,0.2,3784.44,562.37
ORD-11919,2023-01-22,East,Electronics,Laptop,Corporate,2,1058.37,0.05,2010.9,207.86
ORD-11920,2024-07-07,North,Electronics,Laptop,Home Office,9,509.44,0.1,4126.46,231.62
ORD-11921,2024-09-29,West,Electronics,Smartphone,Home Office,4,1147.12,0.1,4129.63,606.22
ORD-11922,2024-02-29,East,Office Supplies,Pen Set,Corporate,9,18.77,0.0,168.93,47.41
ORD-11923,2024-11-20,Central,Office Supplies,Stapler,Home Office,9,13.82,0.1,111.94,11.51
ORD-11924,2023-02-27,Central,Furniture,Chair,Corporate,1,407.88,0.2,326.3,20.56
ORD-11925,2023-01-05,South,Electronics,Monitor,Consumer,6,381.95,0.0,2291.7,484.56
ORD-11926,2024-12-20,South,Electronics,Monitor,Consumer,9,1111.6,0.0,10004.4,1259.41
ORD-11927,2024-08-07,North,Office Supplies,Stapler,Corporate,4,49.17,0.1,177.01,54.25
ORD-11928,2023-02-05,North,Office Supplies,Notebook,Home Office,7,45.56,0.1,287.03,29.71
ORD-11929,2024-11-08,West,Office Supplies,Printer Paper,Corporate,1,4.05,0.1,3.64,1.01
ORD-11930,2023-04-13,South,Office Supplies,Printer Paper,Consumer,1,13.88,0.0,13.88,3.34
ORD-11931,2023-04-03,Central,Office Supplies,Printer Paper,Home Office,1,12.1,0.05,11.5,1.51
ORD-11932,2024-01-14,Central,Furniture,Desk,Corporate,6,489.73,0.0,2938.38,956.12
ORD-11933,2023-03-26,South,Electronics,Keyboard,Home Office,7,1095.03,0.05,7281.95,651.16
ORD-11934,2023-08-13,Central,Electronics,Headphones,Home Office,8,262.78,0.1,1892.02,148.05
ORD-11935,2024-09-08,Central,Furniture,Lamp,Corporate,4,691.23,0.0,2764.92,864.49
ORD-11936,2023-02-26,Central,Office Supplies,Stapler,Corporate,1,56.45,0.0,56.45,16.33
ORD-11937,2024-02-02,North,Office Supplies,Stapler,Consumer,6,10.5,0.0,63.0,18.55
ORD-11938,2023-12-17,East,Furniture,Lamp,Consumer,7,99.26,0.1,625.34,126.15
ORD-11939,2023-08-23,East,Furniture,Lamp,Consumer,3,121.72,0.2,292.13,71.05
ORD-11940,2023-01-09,East,Electronics,Headphones,Corporate,8,661.5,0.1,4762.8,1077.88
ORD-11941,2024-03-29,West,Furniture,Chair,Consumer,8,601.18,0.05,4568.97,603.08
ORD-11942,2023-04-09,South,Furniture,Sofa,Corporate,8,626.24,0.0,5009.92,455.39
ORD-11943,2023-10-06,West,Office Supplies,Stapler,Corporate,3,40.49,0.0,121.47,29.69
ORD-11944,2024-06-16,North,Furniture,Chair,Home Office,3,213.73,0.05,609.13,41.69
ORD-11945,2024-12-28,East,Office Supplies,Pen Set,Consumer,7,17.56,0.2,98.34,24.83
ORD-11946,2023-07-23,West,Office Supplies,Folder,Consumer,2,20.87,0.0,41.74,5.25
ORD-11947,2023-02-06,North,Office Supplies,Notebook,Home Office,8,19.68,0.0,157.44,23.01
ORD-11948,2023-05-16,East,Furniture,Desk,Home Office,2,187.89,0.0,375.78,64.14
ORD-11949,2024-09-16,North,Furniture,Sofa,Consumer,2,491.01,0.1,883.82,239.46
ORD-11950,2023-09-10,North,Furniture,Bookshelf,Home Office,5,717.86,0.0,3589.3,644.2
ORD-11951,2024-09-02,South,Furniture,Bookshelf,Consumer,5,371.79,,1487.16,398.68
ORD-11952,2023-11-06,West,Electronics,Keyboard,Corporate,8,81.15,0.1,584.28,151.01
ORD-11953,2023-03-02,Central,Office Supplies,Pen Set,Home Office,2,40.59,0.0,81.18,22.98
ORD-11954,2024-11-12,West,Office Supplies,Stapler,Corporate,3,33.99,0.05,96.87,5.99
ORD-11955,2023-01-26,South,Electronics,Monitor,Consumer,4,426.33,,1705.32,337.72
ORD-11956,2023-01-25,East,Furniture,Sofa,Corporate,3,40.39,0.15,102.99,19.36
ORD-11957,2024-12-08,North,Office Supplies,Folder,Corporate,5,31.27,0.0,156.35,40.19
ORD-11958,2023-04-09,East,Electronics,Monitor,Home Office,1,1072.23,0.1,965.01,132.93
ORD-11959,2023-06-24,Central,Electronics,Keyboard,Corporate,2,1180.27,0.05,2242.51,687.12
ORD-11960,2023-11-01,South,Office Supplies,Folder,Consumer,3,39.1,0.1,105.57,32.2
ORD-11961,2023-11-19,East,Electronics,Smartphone,Corporate,5,897.98,0.05,4265.4,840.24
ORD-11962,2023-12-13,North,Electronics,Monitor,Home Office,2,996.28,0.05,1892.93,206.55
ORD-11963,2023-11-10,South,Electronics,Smartphone,Corporate,9,691.86,0.0,6226.74,1018.95
ORD-11964,2024-03-18,West,Furniture,Desk,Home Office,7,228.86,0.1,1441.82,318.6
ORD-11965,2023-08-29,West,Office Supplies,Pen Set,Corporate,4,53.91,,215.64,29.92
ORD-11966,2023-04-11,Central,Furniture,Chair,Home Office,6,395.19,0.0,2371.14,644.05
ORD-11967,2023-12-26,South,Office Supplies,Folder,Consumer,7,40.52,0.0,283.64,49.6
ORD-11968,2023-10-05,West,Electronics,Smartphone,Consumer,8,1086.03,0.05,8253.83,2769.58
ORD-11969,2024-11-30,North,Electronics,Headphones,Consumer,2,1137.66,0.1,2047.79,693.25
ORD-11970,2023-01-27,Central,Furniture,Desk,Home Office,9,748.26,0.0,6734.34,543.9
ORD-11971,2024-12-30,,Furniture,Chair,Consumer,6,193.47,0.15,986.7,317.34
ORD-11972,2023-08-08,West,Office Supplies,Stapler,Corporate,7,35.33,0.05,234.94,47.21
ORD-11973,2024-08-10,West,Office Supplies,Folder,Home Office,5,37.42,0.05,177.74,40.75
ORD-11974,2023-06-27,Central,Furniture,Lamp,Home Office,9,447.08,0.15,3420.16,424.04
ORD-11975,2024-01-01,Central,Office Supplies,Folder,Consumer,3,13.33,0.0,39.99,13.66
ORD-11976,2024-07-19,South,Office Supplies,Stapler,Consumer,6,8.0,0.0,48.0,11.16
ORD-11977,2023-10-04,East,Electronics,Keyboard,Home Office,4,352.18,0.2,1126.98,270.72
ORD-11978,2024-06-16,West,Electronics,Keyboard,Home Office,1,888.31,0.0,888.31,173.95
ORD-11979,2024-03-26,North,Office Supplies,Folder,Corporate,2,6.58,0.0,13.16,4.14
ORD-11980,2023-11-24,South,Office Supplies,Folder,Corporate,6,19.11,0.05,108.93,36.68
ORD-11981,2023-09-14,North,Office Supplies,Printer Paper,Consumer,5,29.01,0.05,137.8,20.83
ORD-11982,2023-05-14,West,Furniture,Chair,Consumer,7,365.05,0.1,2299.82,172.28
ORD-11983,2023-11-16,Central,Office Supplies,Folder,Consumer,6,40.62,0.15,207.16,36.37
ORD-11984,2024-07-12,West,Furniture,Lamp,Corporate,9,485.05,0.0,4365.45,1345.59
ORD-11985,2023-06-20,Central,Furniture,Desk,Consumer,8,533.2,0.0,4265.6,576.98
ORD-11986,2024-04-21,North,Office Supplies,Pen Set,Home Office,2,46.72,0.15,79.42,18.83
ORD-11987,2023-09-01,North,Electronics,Monitor,Corporate,4,359.57,0.15,1222.54,162.44
ORD-11988,2024-05-30,Central,Furniture,Lamp,Home Office,3,765.4,0.0,2296.2,391.2
ORD-11989,2024-05-07,South,Office Supplies,Folder,Consumer,6,46.31,0.0,277.86,57.51
ORD-11990,2023-02-15,West,Office Supplies,Printer Paper,Consumer,3,45.18,0.2,108.43,22.55
ORD-11991,2024-10-28,East,Electronics,Headphones,Consumer,6,548.69,0.05,3127.53,339.04
ORD-11992,2024-11-10,Central,Office Supplies,Notebook,Corporate,6,10.49,0.0,62.94,9.01
ORD-11993,2024-11-09,East,Office Supplies,Folder,Consumer,7,50.83,0.0,355.81,106.22
ORD-11994,2024-05-20,South,Electronics,Headphones,Corporate,4,211.18,0.0,844.72,144.36
ORD-11995,2023-12-31,East,Electronics,Keyboard,Home Office,8,1069.04,0.1,7697.09,1538.18
ORD-11996,2023-09-05,North,Furniture,Sofa,Home Office,3,271.52,0.05,773.83,58.72
ORD-11997,2023-09-03,Central,Furniture,Chair,Corporate,5,210.64,0.05,1000.54,199.57
ORD-11998,2024-07-14,West,Office Supplies,Stapler,Corporate,7,47.91,0.0,335.37,29.07
ORD-11999,2024-02-11,Central,Office Supplies,Folder,Consumer,8,39.34,,314.72,39.35
ORD-12000,2024-01-27,West,Office Supplies,Printer Paper,Home Office,9,4.81,0.0,43.29,4.67
ORD-12001,2024-06-23,West,Electronics,Keyboard,Consumer,4,1084.11,0.05,4119.62,353.53
ORD-12002,2023-06-26,South,Office Supplies,Folder,Home Office,9,47.97,0.1,388.56,118.68
ORD-12003,2024-03-11,Central,Electronics,Headphones,Corporate,4,970.8,0.05,3689.04,337.71
ORD-12004,2023-04-15,East,Office Supplies,Pen Set,Consumer,7,20.15,0.05,134.0,35.25
ORD-12005,2023-01-29,Central,Office Supplies,Folder,Corporate,3,40.68,0.0,122.04,22.85
ORD-12006,2023-07-19,North,Furniture,Lamp,Consumer,9,216.55,0.0,1948.95,128.34
ORD-12007,2024-05-13,East,Furniture,Bookshelf,Home Office,3,478.73,,1436.19,386.13
ORD-12008,2024-07-21,Central,Furniture,Desk,Corporate,4,533.76,0.2,1708.03,182.78
ORD-12009,2023-05-13,West,Office Supplies,Pen Set,Consumer,1,12.82,0.1,11.54,1.61
ORD-12010,2023-11-20,North,Office Supplies,Stapler,Corporate,4,58.1,0.15,197.54,14.67
ORD-12011,2023-02-22,Central,Electronics,Headphones,Consumer,5,1088.07,0.0,5440.35,308.33
ORD-12012,2024-10-15,South,Electronics,Headphones,Corporate,8,257.73,0.05,1958.75,534.84
ORD-12013,2023-06-09,West,Furniture,Desk,Consumer,7,791.98,0.05,5266.67,1117.47
ORD-12014,2024-01-11,East,Office Supplies,Stapler,Home Office,3,57.02,0.1,153.95,12.86
ORD-12015,2024-02-07,East,Furniture,Sofa,Home Office,8,330.89,0.0,2647.12,354.47
ORD-12016,2024-10-12,South,Electronics,Headphones,Home Office,3,1033.04,0.0,3099.12,821.58
ORD-12017,2023-12-26,East,Electronics,Monitor,Consumer,4,803.74,0.05,3054.21,650.51
ORD-12018,2024-10-21,East,Furniture,Chair,Home Office,1,519.55,0.15,441.62,39.07
ORD-12019,2023-06-02,South,Office Supplies,Stapler,Consumer,3,5.19,0.05,14.79,3.97
ORD-12020,2024-02-21,,Electronics,Keyboard,Corporate,3,787.99,,2363.97,750.68
ORD-12021,2023-03-11,West,Electronics,Laptop,Consumer,5,691.82,0.15,2940.24,646.97
ORD-12022,2023-12-29,North,Furniture,Bookshelf,Home Office,9,580.14,0.15,4438.07,1538.8
ORD-12023,2023-05-07,West,Office Supplies,Folder,Corporate,1,6.51,0.2,5.21,1.37
ORD-12024,2024-05-22,South,Office Supplies,Pen Set,Corporate,3,25.29,0.1,68.28,21.77
ORD-12025,2023-06-19,North,Electronics,Keyboard,Corporate,4,52.23,0.0,208.92,50.89
ORD-12026,2024-08-14,East,Furniture,Desk,Home Office,1,576.5,0.05,547.67,95.67
ORD-12027,2024-03-12,North,Furniture,Bookshelf,Home Office,2,573.88,0.05,1090.37,302.65
ORD-12028,2024-12-16,North,Furniture,Lamp,Corporate,9,54.56,0.0,491.04,81.12
ORD-12029,2024-12-20,North,Electronics,Headphones,Home Office,2,54.34,0.1,97.81,31.08
ORD-12030,2023-07-09,West,Furniture,Sofa,Home Office,8,243.34,0.1,1752.05,117.97
ORD-12031,2024-06-13,Central,Office Supplies,Printer Paper,Consumer,1,16.02,0.05,15.22,4.35
ORD-12032,2023-06-28,West,Electronics,Keyboard,Home Office,7,556.56,0.1,3506.33,1037.92
ORD-12033,2023-07-15,South,Electronics,Monitor,Consumer,7,394.77,0.05,2625.22,626.44
ORD-12034,2024-02-26,South,Furniture,Lamp,Consumer,1,73.74,0.0,73.74,23.9
ORD-12035,2023-09-29,East,Furniture,Desk,Consumer,9,527.91,0.1,4276.07,903.48
ORD-12036,2023-09-03,North,Furniture,Desk,Home Office,6,775.74,0.0,4654.44,693.4
ORD-12037,2024-05-01,North,Electronics,Headphones,Home Office,2,1152.06,0.0,2304.12,392.13
ORD-12038,2024-12-30,West,Electronics,Smartphone,Corporate,7,637.4,0.0,4461.8,718.82
ORD-12039,2024-11-13,Central,Office Supplies,Pen Set,Home Office,8,35.75,0.0,286.0,53.67
ORD-12040,2024-04-26,North,Furniture,Chair,Consumer,8,693.95,0.05,5274.02,1241.77
ORD-12041,2023-04-07,Central,Office Supplies,Notebook,Corporate,6,21.72,0.0,130.32,37.84
ORD-12042,2023-12-10,North,Furniture,Desk,Corporate,1,758.06,0.0,758.06,150.58
ORD-12043,2023-03-04,East,Office Supplies,Stapler,Home Office,1,55.09,0.0,55.09,6.57
ORD-12044,2024-10-27,East,Electronics,Monitor,Consumer,5,831.76,0.05,3950.86,255.15
ORD-12045,2023-09-24,East,Electronics,Headphones,Corporate,5,1004.21,0.0,5021.05,921.43
ORD-12046,2023-07-04,South,Furniture,Bookshelf,Home Office,8,719.51,0.2,4604.86,1213.75
ORD-12047,2024-06-20,North,Electronics,Laptop,Consumer,9,170.83,0.2,1229.98,290.38
ORD-12048,2024-02-04,South,Furniture,Bookshelf,Home Office,2,244.12,0.0,488.24,99.9
ORD-12049,2024-10-05,South,Office Supplies,Printer Paper,Consumer,9,14.94,0.0,134.46,25.89
ORD-12050,2023-07-26,North,Electronics,Keyboard,Corporate,9,120.74,0.15,923.66,102.9
ORD-12051,2024-08-04,South,Furniture,Lamp,Home Office,5,771.78,0.0,3858.9,445.97
ORD-12052,2024-03-05,East,Office Supplies,Printer Paper,Home Office,4,20.47,0.1,73.69,7.68
ORD-12053,2024-10-26,Central,Office Supplies,Printer Paper,Consumer,7,6.67,0.0,46.69,7.65
ORD-12054,2023-05-11,North,Office Supplies,Folder,Consumer,2,40.9,0.05,77.71,19.2
ORD-12055,2023-07-08,South,Electronics,Laptop,Home Office,5,1016.56,0.0,5082.8,469.62
ORD-12056,2024-04-16,West,Office Supplies,Pen Set,Home Office,6,15.66,0.1,84.56,26.03
ORD-12057,2023-03-03,South,Office Supplies,Stapler,Corporate,6,42.23,0.0,253.38,65.95
ORD-12058,2024-11-13,West,Office Supplies,Folder,Consumer,9,15.58,0.1,126.2,33.47
ORD-12059,2023-06-12,North,Office Supplies,Stapler,Consumer,5,20.92,0.1,94.14,32.39
ORD-12060,2023-07-19,North,Furniture,Sofa,Corporate,6,150.74,0.0,904.44,185.22
ORD-12061,2023-10-24,West,Office Supplies,Stapler,Consumer,9,4.18,0.0,37.62,3.39
ORD-12062,2023-02-04,East,Electronics,Headphones,Home Office,6,924.03,0.05,5266.97,752.58
ORD-12063,2023-08-07,East,Furniture,Sofa,Home Office,5,188.08,0.15,799.34,239.4
ORD-12064,2023-08-05,North,Office Supplies,Pen Set,Corporate,7,6.37,,44.59,5.09
ORD-12065,2024-08-09,East,Furniture,Desk,Home Office,8,361.15,0.15,2455.82,706.7
ORD-12066,2024-03-31,South,Office Supplies,Pen Set,Home Office,3,17.95,0.15,45.77,4.52
ORD-12067,2024-09-11,East,Electronics,Keyboard,Corporate,9,689.92,0.0,6209.28,1440.82
ORD-12068,2023-02-16,North,Electronics,Smartphone,Consumer,8,280.31,0.05,2130.36,474.04
ORD-12069,2023-06-24,North,Furniture,Lamp,Corporate,3,460.48,0.05,1312.37,86.58
ORD-12070,2024-02-03,Central,Furniture,Desk,Home Office,7,224.95,0.0,1574.65,482.68
ORD-12071,2023-01-14,Central,Electronics,Monitor,Corporate,6,132.4,0.0,794.4,48.43
ORD-12072,2023-11-07,West,Electronics,Keyboard,Home Office,2,1068.7,0.0,2137.4,392.83
ORD-12073,2023-12-31,North,Furniture,Chair,Corporate,6,222.1,0.15,1132.71,222.45
ORD-12074,2024-02-04,South,Electronics,Headphones,Corporate,8,382.32,0.0,3058.56,1059.71
ORD-12075,2023-07-24,North,Office Supplies,Notebook,Corporate,5,37.29,0.05,177.13,19.25
ORD-12076,2024-09-02,North,Electronics,Headphones,Corporate,2,316.02,0.2,505.63,111.8
ORD-12077,2024-04-15,North,Electronics,Laptop,Home Office,3,726.25,0.0,2178.75,228.72
ORD-12078,2024-01-23,South,Furniture,Chair,Consumer,5,287.36,0.1,1293.12,218.37
ORD-12079,2024-05-15,South,Electronics,Monitor,Corporate,3,346.44,0.05,987.35,333.07
ORD-12080,2024-01-22,East,Office Supplies,Pen Set,Corporate,2,31.71,0.0,63.42,6.23
ORD-12081,2024-05-15,East,Electronics,Headphones,Consumer,8,674.28,0.1,4854.82,1335.02
ORD-12082,2023-08-23,South,Office Supplies,Pen Set,Corporate,4,31.17,0.1,112.21,27.47
ORD-12083,2023-09-15,Central,Electronics,Monitor,Consumer,1,201.69,0.15,171.44,14.55
ORD-12084,2024-03-30,East,Furniture,Lamp,Corporate,1,241.62,0.2,193.3,45.44
ORD-12085,2024-10-15,East,Furniture,Lamp,Corporate,6,283.53,0.05,1616.12,186.23
ORD-12086,2023-02-21,East,Office Supplies,Notebook,Corporate,3,37.3,0.1,100.71,23.91
ORD-12087,2023-04-01,South,Electronics,Smartphone,Consumer,6,1047.31,0.05,5969.67,417.59
ORD-12088,2024-10-12,South,Furniture,Sofa,Consumer,2,108.82,0.0,217.64,21.45
ORD-12089,2023-11-10,South,Office Supplies,Pen Set,Home Office,8,44.06,0.0,352.48,41.98
ORD-12090,2023-01-10,Central,Office Supplies,Notebook,Consumer,8,33.52,0.15,227.94,65.39
ORD-12091,2024-05-21,North,Electronics,Laptop,Consumer,4,588.99,0.05,2238.16,420.15
ORD-12092,2023-07-11,North,Office Supplies,Notebook,Home Office,8,50.79,0.15,345.37,29.57
ORD-12093,2023-12-04,South,Office Supplies,Folder,Home Office,8,5.17,0.1,37.22,3.53
ORD-12094,2024-08-02,West,Office Supplies,Pen Set,Corporate,3,33.6,0.1,90.72,5.06
ORD-12095,2023-01-31,East,Office Supplies,Pen Set,Corporate,3,46.95,0.0,140.85,20.35
ORD-12096,2024-02-16,South,Furniture,Sofa,Home Office,2,157.19,0.1,282.94,30.56
ORD-12097,2023-05-06,East,Electronics,Keyboard,Home Office,2,494.63,0.0,989.26,108.5
ORD-12098,2024-03-27,South,Furniture,Sofa,Home Office,1,548.64,0.05,521.21,77.67
ORD-12099,2023-07-24,South,Electronics,Headphones,Home Office,2,673.84,0.05,1280.3,73.42
ORD-12100,2023-05-19,East,Electronics,Smartphone,Consumer,9,130.0,0.0,1170.0,77.13
ORD-12101,2023-03-05,South,Furniture,Desk,Corporate,6,271.85,0.0,1631.1,366.97
ORD-12102,2024-10-31,Central,Office Supplies,Folder,Corporate,4,35.9,0.1,129.24,22.45
ORD-12103,2024-08-24,South,Electronics,Monitor,Consumer,5,856.37,0.05,4067.76,728.37
ORD-12104,2023-04-08,South,Electronics,Headphones,Home Office,5,820.97,0.2,3283.88,853.7
ORD-12105,2023-08-24,West,Electronics,Headphones,Consumer,8,782.08,0.0,6256.64,1981.98
ORD-12106,2024-02-15,West,Electronics,Smartphone,Home Office,5,969.02,0.1,4360.59,545.71
ORD-12107,2024-09-12,East,Office Supplies,Printer Paper,Corporate,6,36.2,0.1,195.48,11.21
ORD-12108,2024-03-28,North,Electronics,Headphones,Consumer,1,1001.93,0.0,1001.93,54.72
ORD-12109,2023-05-17,North,Office Supplies,Pen Set,Home Office,1,56.43,0.0,56.43,3.16
ORD-12110,2024-09-05,East,Furniture,Lamp,Consumer,8,486.56,0.2,3113.98,255.8
ORD-12111,2023-05-16,South,Office Supplies,Notebook,Home Office,9,25.79,0.2,185.69,45.56
ORD-12112,2024-01-10,North,Office Supplies,Pen Set,Consumer,8,17.46,0.2,111.74,17.26
ORD-12113,2024-06-02,East,Electronics,Headphones,Consumer,7,295.18,0.05,1962.95,591.97
ORD-12114,2023-07-02,West,Electronics,Keyboard,Consumer,4,512.41,0.2,1639.71,530.12
ORD-12115,2023-12-27,,Furniture,Desk,Corporate,1,600.64,0.0,600.64,143.13
ORD-12116,2023-01-26,South,Furniture,Lamp,Home Office,6,442.5,0.15,2256.75,588.18
ORD-12117,2024-12-22,West,Electronics,Laptop,Corporate,6,1019.47,0.1,5505.14,1619.77
ORD-12118,2023-11-18,East,Furniture,Bookshelf,Consumer,1,693.19,0.1,623.87,125.17
ORD-12119,2024-08-12,West,Furniture,Chair,Corporate,3,776.55,0.0,2329.65,290.57
ORD-12120,2024-10-27,West,Furniture,Lamp,Corporate,6,483.66,0.0,2901.96,352.63
ORD-12121,2023-07-10,West,Furniture,Sofa,Home Office,2,763.22,0.0,1526.44,400.47
ORD-12122,2024-07-16,South,Office Supplies,Pen Set,Home Office,2,22.61,0.05,42.96,11.56
ORD-12123,2023-10-16,South,Furniture,Bookshelf,Corporate,4,545.67,0.1,1964.41,255.92
ORD-12124,2024-02-12,East,Office Supplies,Printer Paper,Consumer,4,50.37,0.05,191.41,17.72
ORD-12125,2024-01-11,Central,Electronics,Monitor,Corporate,3,522.32,0.0,1566.96,389.68
ORD-12126,2024-10-24,South,Electronics,Monitor,Consumer,9,157.5,0.0,1417.5,371.09
ORD-12127,2024-07-17,West,Furniture,Bookshelf,Home Office,4,640.17,0.1,2304.61,457.13
ORD-12128,2024-08-11,North,Electronics,Smartphone,Consumer,2,1079.06,0.0,2158.12,387.07
ORD-12129,2023-10-24,North,Furniture,Sofa,Home Office,3,484.79,0.0,1454.37,341.78
ORD-12130,2024-08-23,South,Office Supplies,Stapler,Home Office,5,44.41,0.0,222.05,17.3
ORD-12131,2024-04-05,South,Furniture,Lamp,Consumer,2,162.29,0.2,259.66,39.86
ORD-12132,2024-12-15,South,Office Supplies,Notebook,Home Office,2,37.75,0.0,75.5,26.2
ORD-12133,2023-04-28,South,Furniture,Sofa,Home Office,5,624.63,0.05,2966.99,769.13
ORD-12134,2023-01-24,Central,Furniture,Chair,Home Office,9,680.19,0.1,5509.54,1495.0
ORD-12135,2023-11-03,North,Office Supplies,Notebook,Home Office,5,33.43,0.15,142.08,18.7
ORD-12136,2023-10-15,South,Office Supplies,Notebook,Consumer,6,48.99,0.05,279.24,94.07
ORD-12137,2023-09-01,South,Office Supplies,Notebook,Home Office,6,31.76,0.05,181.03,23.45
ORD-12138,2023-04-12,Central,Electronics,Headphones,Home Office,3,590.32,0.1,1593.86,267.23
ORD-12139,2023-04-17,South,Office Supplies,Notebook,Corporate,8,58.66,0.05,445.82,91.99
ORD-12140,2024-12-21,West,Electronics,Headphones,Consumer,4,949.02,0.0,3796.08,1058.53
ORD-12141,2023-08-19,South,Furniture,Lamp,Home Office,5,774.0,0.0,3870.0,377.51
